tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,pm25
2016-01-31,DKI1 (Bunderan HI),48.0,42.0,21.0,51.0,2.0,51.0,O3,SEDANG,
2016-02-01,DKI1 (Bunderan HI),61.0,42.0,20.0,49.0,3.0,61.0,PM10,SEDANG,
2016-02-02,DKI1 (Bunderan HI),46.0,40.0,24.0,51.0,3.0,51.0,O3,SEDANG,
2016-02-03,DKI1 (Bunderan HI),41.0,43.0,21.0,55.0,3.0,55.0,O3,SEDANG,
2016-02-04,DKI1 (Bunderan HI),61.0,45.0,21.0,60.0,3.0,61.0,PM10,SEDANG,
2016-02-05,DKI1 (Bunderan HI),54.0,45.0,27.0,60.0,3.0,60.0,O3,SEDANG,
2016-02-06,DKI1 (Bunderan HI),65.0,45.0,35.0,59.0,3.0,65.0,PM10,SEDANG,
2016-02-07,DKI1 (Bunderan HI),52.0,39.0,38.0,59.0,2.0,59.0,O3,SEDANG,
2016-02-08,DKI1 (Bunderan HI),47.0,40.0,25.0,48.0,2.0,48.0,O3,BAIK,
2016-02-09,DKI1 (Bunderan HI),20.0,41.0,13.0,53.0,2.0,53.0,O3,SEDANG,
2016-02-10,DKI1 (Bunderan HI),39.0,43.0,18.0,40.0,2.0,43.0,SO2,BAIK,
2016-02-11,DKI1 (Bunderan HI),43.0,43.0,21.0,55.0,3.0,55.0,O3,SEDANG,
2016-02-12,DKI1 (Bunderan HI),46.0,43.0,27.0,31.0,3.0,46.0,PM10,BAIK,
2016-02-13,DKI1 (Bunderan HI),52.0,31.0,55.0,52.0,,55.0,CO,SEDANG,
2016-02-14,DKI1 (Bunderan HI),52.0,28.0,27.0,60.0,2.0,60.0,O3,SEDANG,
2016-02-15,DKI1 (Bunderan HI),54.0,28.0,29.0,46.0,2.0,54.0,PM10,SEDANG,
2016-02-16,DKI1 (Bunderan HI),50.0,28.0,24.0,37.0,2.0,50.0,PM10,BAIK,
2016-02-17,DKI1 (Bunderan HI),42.0,27.0,23.0,37.0,2.0,42.0,PM10,BAIK,
2016-02-18,DKI1 (Bunderan HI),56.0,28.0,41.0,37.0,2.0,56.0,PM10,SEDANG,
2016-02-19,DKI1 (Bunderan HI),62.0,27.0,40.0,38.0,3.0,62.0,PM10,SEDANG,
2016-02-20,DKI1 (Bunderan HI),64.0,27.0,27.0,34.0,2.0,64.0,PM10,SEDANG,
2016-02-21,DKI1 (Bunderan HI),58.0,27.0,29.0,37.0,2.0,58.0,PM10,SEDANG,
2016-02-22,DKI1 (Bunderan HI),51.0,26.0,25.0,39.0,2.0,51.0,PM10,SEDANG,
2016-02-23,DKI1 (Bunderan HI),54.0,27.0,27.0,44.0,2.0,54.0,PM10,SEDANG,
2016-02-24,DKI1 (Bunderan HI),53.0,27.0,26.0,35.0,2.0,53.0,PM10,SEDANG,
2016-02-25,DKI1 (Bunderan HI),39.0,26.0,33.0,35.0,2.0,39.0,PM10,BAIK,
2016-02-26,DKI1 (Bunderan HI),49.0,27.0,32.0,37.0,3.0,49.0,PM10,BAIK,
2016-02-27,DKI1 (Bunderan HI),49.0,27.0,29.0,29.0,1.0,49.0,PM10,BAIK,
2016-02-28,DKI1 (Bunderan HI),42.0,26.0,19.0,29.0,2.0,42.0,PM10,BAIK,
2016-02-29,DKI1 (Bunderan HI),46.0,26.0,29.0,29.0,3.0,46.0,PM10,BAIK,
2016-03-01,DKI1 (Bunderan HI),16.0,26.0,27.0,28.0,2.0,28.0,O3,BAIK,
2016-03-02,DKI1 (Bunderan HI),33.0,26.0,25.0,30.0,2.0,33.0,PM10,BAIK,
2016-03-03,DKI1 (Bunderan HI),51.0,26.0,39.0,37.0,2.0,51.0,PM10,SEDANG,
2016-03-04,DKI1 (Bunderan HI),41.0,26.0,23.0,35.0,1.0,41.0,PM10,BAIK,
2016-03-05,DKI1 (Bunderan HI),42.0,26.0,23.0,39.0,2.0,42.0,PM10,BAIK,
2016-03-06,DKI1 (Bunderan HI),62.0,26.0,33.0,43.0,2.0,62.0,PM10,SEDANG,
2016-03-07,DKI1 (Bunderan HI),36.0,26.0,29.0,44.0,4.0,44.0,O3,BAIK,
2016-03-08,DKI1 (Bunderan HI),40.0,26.0,28.0,40.0,2.0,40.0,PM10,BAIK,
2016-03-09,DKI1 (Bunderan HI),58.0,26.0,29.0,53.0,2.0,58.0,PM10,SEDANG,
2016-03-10,DKI1 (Bunderan HI),52.0,26.0,32.0,81.0,4.0,81.0,O3,SEDANG,
2016-03-11,DKI1 (Bunderan HI),48.0,26.0,31.0,71.0,4.0,71.0,O3,SEDANG,
2016-03-12,DKI1 (Bunderan HI),48.0,26.0,33.0,45.0,3.0,48.0,PM10,BAIK,
2016-03-13,DKI1 (Bunderan HI),37.0,26.0,27.0,49.0,2.0,49.0,O3,BAIK,
2016-03-14,DKI1 (Bunderan HI),54.0,26.0,27.0,41.0,4.0,54.0,PM10,SEDANG,
2016-03-15,DKI1 (Bunderan HI),51.0,26.0,33.0,87.0,5.0,87.0,O3,SEDANG,
2016-03-16,DKI1 (Bunderan HI),57.0,26.0,36.0,51.0,4.0,57.0,PM10,SEDANG,
2016-03-17,DKI1 (Bunderan HI),44.0,26.0,28.0,49.0,3.0,49.0,O3,BAIK,
2016-03-18,DKI1 (Bunderan HI),41.0,26.0,29.0,40.0,3.0,41.0,PM10,BAIK,
2016-03-19,DKI1 (Bunderan HI),40.0,26.0,26.0,49.0,3.0,49.0,O3,BAIK,
2016-03-20,DKI1 (Bunderan HI),47.0,26.0,30.0,45.0,3.0,47.0,PM10,BAIK,
2016-03-21,DKI1 (Bunderan HI),,26.0,35.0,36.0,2.0,36.0,O3,BAIK,
2016-03-22,DKI1 (Bunderan HI),70.0,26.0,35.0,19.0,2.0,70.0,PM10,SEDANG,
2016-03-23,DKI1 (Bunderan HI),27.0,26.0,25.0,19.0,3.0,27.0,PM10,BAIK,
2016-03-24,DKI1 (Bunderan HI),51.0,26.0,27.0,22.0,4.0,51.0,PM10,SEDANG,
2016-03-25,DKI1 (Bunderan HI),65.0,26.0,31.0,30.0,4.0,65.0,PM10,SEDANG,
2016-03-26,DKI1 (Bunderan HI),72.0,26.0,31.0,17.0,3.0,72.0,PM10,SEDANG,
2016-03-27,DKI1 (Bunderan HI),47.0,26.0,26.0,26.0,2.0,47.0,PM10,BAIK,
2016-03-28,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2016-03-29,DKI1 (Bunderan HI),55.0,26.0,23.0,16.0,2.0,55.0,PM10,SEDANG,
2016-03-30,DKI1 (Bunderan HI),73.0,27.0,30.0,15.0,2.0,73.0,PM10,SEDANG,
2016-03-31,DKI1 (Bunderan HI),60.0,26.0,30.0,13.0,3.0,60.0,PM10,SEDANG,
2016-04-01,DKI1 (Bunderan HI),74.0,27.0,35.0,16.0,3.0,74.0,PM10,SEDANG,
2016-04-02,DKI1 (Bunderan HI),57.0,26.0,29.0,18.0,2.0,57.0,PM10,SEDANG,
2016-04-03,DKI1 (Bunderan HI),53.0,27.0,27.0,23.0,4.0,53.0,PM10,SEDANG,
2016-04-04,DKI1 (Bunderan HI),34.0,27.0,28.0,21.0,5.0,34.0,PM10,BAIK,
2016-04-05,DKI1 (Bunderan HI),42.0,27.0,28.0,21.0,2.0,42.0,PM10,BAIK,
2016-04-06,DKI1 (Bunderan HI),46.0,27.0,28.0,22.0,3.0,46.0,PM10,BAIK,
2016-04-07,DKI1 (Bunderan HI),54.0,27.0,28.0,16.0,3.0,54.0,PM10,SEDANG,
2016-04-08,DKI1 (Bunderan HI),60.0,27.0,26.0,16.0,2.0,60.0,PM10,SEDANG,
2016-04-09,DKI1 (Bunderan HI),53.0,26.0,24.0,28.0,3.0,53.0,PM10,SEDANG,
2016-04-10,DKI1 (Bunderan HI),52.0,26.0,25.0,23.0,2.0,52.0,PM10,SEDANG,
2016-04-11,DKI1 (Bunderan HI),58.0,27.0,28.0,19.0,3.0,58.0,PM10,SEDANG,
2016-04-12,DKI1 (Bunderan HI),63.0,27.0,32.0,14.0,2.0,63.0,PM10,SEDANG,
2016-04-13,DKI1 (Bunderan HI),51.0,26.0,25.0,14.0,2.0,51.0,PM10,SEDANG,
2016-04-14,DKI1 (Bunderan HI),62.0,27.0,29.0,14.0,3.0,62.0,PM10,SEDANG,
2016-04-15,DKI1 (Bunderan HI),63.0,27.0,40.0,18.0,3.0,63.0,PM10,SEDANG,
2016-04-16,DKI1 (Bunderan HI),59.0,27.0,33.0,19.0,2.0,59.0,PM10,SEDANG,
2016-04-17,DKI1 (Bunderan HI),43.0,27.0,23.0,18.0,2.0,43.0,PM10,BAIK,
2016-04-18,DKI1 (Bunderan HI),34.0,27.0,33.0,23.0,3.0,34.0,PM10,BAIK,
2016-04-19,DKI1 (Bunderan HI),43.0,27.0,29.0,17.0,3.0,43.0,PM10,BAIK,
2016-04-20,DKI1 (Bunderan HI),37.0,27.0,26.0,15.0,3.0,37.0,PM10,BAIK,
2016-04-21,DKI1 (Bunderan HI),50.0,27.0,39.0,32.0,4.0,50.0,PM10,BAIK,
2016-04-22,DKI1 (Bunderan HI),45.0,28.0,30.0,15.0,2.0,45.0,PM10,BAIK,
2016-04-23,DKI1 (Bunderan HI),55.0,30.0,28.0,16.0,1.0,55.0,PM10,SEDANG,
2016-04-24,DKI1 (Bunderan HI),48.0,28.0,23.0,16.0,1.0,48.0,PM10,BAIK,
2016-04-25,DKI1 (Bunderan HI),57.0,29.0,27.0,17.0,2.0,57.0,PM10,SEDANG,
2016-04-26,DKI1 (Bunderan HI),71.0,29.0,30.0,13.0,3.0,71.0,PM10,SEDANG,
2016-04-27,DKI1 (Bunderan HI),55.0,30.0,30.0,22.0,3.0,55.0,PM10,SEDANG,
2016-04-28,DKI1 (Bunderan HI),55.0,30.0,28.0,27.0,3.0,55.0,PM10,SEDANG,
2016-04-29,DKI1 (Bunderan HI),44.0,30.0,27.0,21.0,2.0,44.0,PM10,BAIK,
2016-04-30,DKI1 (Bunderan HI),63.0,31.0,36.0,13.0,3.0,63.0,PM10,SEDANG,
2016-05-01,DKI1 (Bunderan HI),53.0,29.0,32.0,14.0,7.0,53.0,PM10,SEDANG,
2016-05-02,DKI1 (Bunderan HI),47.0,29.0,29.0,17.0,3.0,47.0,PM10,BAIK,
2016-05-03,DKI1 (Bunderan HI),57.0,29.0,29.0,14.0,1.0,57.0,PM10,SEDANG,
2016-05-04,DKI1 (Bunderan HI),52.0,30.0,27.0,12.0,1.0,52.0,PM10,SEDANG,
2016-05-05,DKI1 (Bunderan HI),51.0,28.0,28.0,10.0,1.0,51.0,PM10,SEDANG,
2016-05-06,DKI1 (Bunderan HI),81.0,29.0,46.0,26.0,5.0,81.0,PM10,SEDANG,
2016-05-07,DKI1 (Bunderan HI),59.0,28.0,28.0,21.0,3.0,59.0,PM10,SEDANG,
2016-05-08,DKI1 (Bunderan HI),66.0,28.0,34.0,31.0,3.0,66.0,PM10,SEDANG,
2016-05-09,DKI1 (Bunderan HI),64.0,29.0,33.0,27.0,5.0,64.0,PM10,SEDANG,
2016-05-10,DKI1 (Bunderan HI),58.0,29.0,30.0,22.0,4.0,58.0,PM10,SEDANG,
2016-05-11,DKI1 (Bunderan HI),56.0,30.0,27.0,14.0,2.0,56.0,PM10,SEDANG,
2016-05-12,DKI1 (Bunderan HI),60.0,30.0,29.0,25.0,5.0,60.0,PM10,SEDANG,
2016-05-13,DKI1 (Bunderan HI),52.0,29.0,29.0,19.0,3.0,52.0,PM10,SEDANG,
2016-05-14,DKI1 (Bunderan HI),55.0,28.0,28.0,23.0,3.0,55.0,PM10,SEDANG,
2016-05-15,DKI1 (Bunderan HI),54.0,30.0,26.0,16.0,2.0,54.0,PM10,SEDANG,
2016-05-16,DKI1 (Bunderan HI),32.0,29.0,31.0,15.0,4.0,32.0,PM10,BAIK,
2016-05-17,DKI1 (Bunderan HI),77.0,29.0,33.0,21.0,5.0,77.0,PM10,SEDANG,
2016-05-18,DKI1 (Bunderan HI),76.0,30.0,41.0,15.0,3.0,76.0,PM10,SEDANG,
2016-05-19,DKI1 (Bunderan HI),58.0,29.0,31.0,22.0,4.0,58.0,PM10,SEDANG,
2016-05-20,DKI1 (Bunderan HI),61.0,29.0,30.0,24.0,6.0,61.0,PM10,SEDANG,
2016-05-21,DKI1 (Bunderan HI),38.0,28.0,29.0,21.0,5.0,38.0,PM10,BAIK,
2016-05-22,DKI1 (Bunderan HI),61.0,28.0,29.0,29.0,3.0,61.0,PM10,SEDANG,
2016-05-23,DKI1 (Bunderan HI),53.0,28.0,27.0,29.0,4.0,53.0,PM10,SEDANG,
2016-05-24,DKI1 (Bunderan HI),64.0,28.0,34.0,27.0,4.0,64.0,PM10,SEDANG,
2016-05-25,DKI1 (Bunderan HI),45.0,28.0,32.0,12.0,3.0,45.0,PM10,BAIK,
2016-05-26,DKI1 (Bunderan HI),61.0,29.0,34.0,13.0,4.0,61.0,PM10,SEDANG,
2016-05-27,DKI1 (Bunderan HI),84.0,29.0,40.0,17.0,,84.0,PM10,SEDANG,
2016-05-28,DKI1 (Bunderan HI),90.0,29.0,41.0,21.0,3.0,90.0,PM10,SEDANG,
2016-05-29,DKI1 (Bunderan HI),44.0,28.0,27.0,14.0,2.0,44.0,PM10,BAIK,
2016-05-30,DKI1 (Bunderan HI),65.0,29.0,35.0,18.0,4.0,65.0,PM10,SEDANG,
2016-05-31,DKI1 (Bunderan HI),65.0,29.0,31.0,31.0,4.0,65.0,PM10,SEDANG,
2016-06-01,DKI1 (Bunderan HI),71.0,28.0,32.0,34.0,4.0,71.0,PM10,SEDANG,
2016-06-02,DKI1 (Bunderan HI),55.0,27.0,30.0,20.0,2.0,55.0,PM10,SEDANG,
2016-06-03,DKI1 (Bunderan HI),41.0,28.0,27.0,35.0,4.0,41.0,PM10,BAIK,
2016-06-04,DKI1 (Bunderan HI),75.0,28.0,34.0,35.0,5.0,75.0,PM10,SEDANG,
2016-06-05,DKI1 (Bunderan HI),78.0,28.0,41.0,24.0,3.0,78.0,PM10,SEDANG,
2016-06-06,DKI1 (Bunderan HI),84.0,28.0,36.0,35.0,4.0,84.0,PM10,SEDANG,
2016-06-07,DKI1 (Bunderan HI),72.0,28.0,39.0,19.0,4.0,72.0,PM10,SEDANG,
2016-06-08,DKI1 (Bunderan HI),35.0,29.0,27.0,22.0,4.0,35.0,PM10,BAIK,
2016-06-09,DKI1 (Bunderan HI),52.0,28.0,25.0,16.0,3.0,52.0,PM10,SEDANG,
2016-06-10,DKI1 (Bunderan HI),71.0,27.0,45.0,14.0,5.0,71.0,PM10,SEDANG,
2016-06-11,DKI1 (Bunderan HI),59.0,28.0,32.0,17.0,2.0,59.0,PM10,SEDANG,
2016-06-12,DKI1 (Bunderan HI),67.0,28.0,30.0,36.0,3.0,67.0,PM10,SEDANG,
2016-06-13,DKI1 (Bunderan HI),64.0,28.0,30.0,23.0,5.0,64.0,PM10,SEDANG,
2016-06-14,DKI1 (Bunderan HI),62.0,29.0,29.0,33.0,4.0,62.0,PM10,SEDANG,
2016-06-15,DKI1 (Bunderan HI),66.0,29.0,32.0,20.0,3.0,66.0,PM10,SEDANG,
2016-06-16,DKI1 (Bunderan HI),60.0,31.0,29.0,20.0,2.0,60.0,PM10,SEDANG,
2016-06-17,DKI1 (Bunderan HI),54.0,29.0,27.0,18.0,2.0,54.0,PM10,SEDANG,
2016-06-18,DKI1 (Bunderan HI),37.0,29.0,33.0,16.0,2.0,37.0,PM10,BAIK,
2016-06-19,DKI1 (Bunderan HI),62.0,29.0,36.0,29.0,4.0,62.0,PM10,SEDANG,
2016-06-20,DKI1 (Bunderan HI),69.0,30.0,36.0,25.0,4.0,69.0,PM10,SEDANG,
2016-06-21,DKI1 (Bunderan HI),,30.0,33.0,53.0,6.0,53.0,O3,SEDANG,
2016-06-22,DKI1 (Bunderan HI),55.0,28.0,31.0,29.0,4.0,55.0,PM10,SEDANG,
2016-06-23,DKI1 (Bunderan HI),53.0,28.0,26.0,26.0,,53.0,PM10,SEDANG,
2016-06-24,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2016-06-25,DKI1 (Bunderan HI),59.0,29.0,41.0,31.0,4.0,59.0,PM10,SEDANG,
2016-06-26,DKI1 (Bunderan HI),83.0,29.0,32.0,25.0,3.0,83.0,PM10,SEDANG,
2016-06-27,DKI1 (Bunderan HI),62.0,29.0,32.0,22.0,4.0,62.0,PM10,SEDANG,
2016-06-28,DKI1 (Bunderan HI),68.0,30.0,28.0,17.0,4.0,68.0,PM10,SEDANG,
2016-06-29,DKI1 (Bunderan HI),63.0,30.0,30.0,31.0,4.0,63.0,PM10,SEDANG,
2016-06-30,DKI1 (Bunderan HI),58.0,28.0,30.0,21.0,5.0,58.0,PM10,SEDANG,
2016-07-01,DKI1 (Bunderan HI),52.0,29.0,39.0,36.0,4.0,52.0,PM10,SEDANG,
2016-07-02,DKI1 (Bunderan HI),73.0,29.0,32.0,32.0,4.0,73.0,PM10,SEDANG,
2016-07-03,DKI1 (Bunderan HI),51.0,28.0,26.0,21.0,2.0,51.0,PM10,SEDANG,
2016-07-04,DKI1 (Bunderan HI),44.0,28.0,25.0,23.0,2.0,44.0,PM10,BAIK,
2016-07-05,DKI1 (Bunderan HI),53.0,28.0,22.0,25.0,2.0,53.0,PM10,SEDANG,
2016-07-06,DKI1 (Bunderan HI),50.0,28.0,37.0,24.0,3.0,50.0,PM10,BAIK,
2016-07-07,DKI1 (Bunderan HI),39.0,28.0,18.0,26.0,1.0,39.0,PM10,BAIK,
2016-07-08,DKI1 (Bunderan HI),39.0,28.0,17.0,24.0,2.0,39.0,PM10,BAIK,
2016-07-09,DKI1 (Bunderan HI),54.0,29.0,20.0,34.0,2.0,54.0,PM10,SEDANG,
2016-07-10,DKI1 (Bunderan HI),59.0,29.0,20.0,27.0,2.0,59.0,PM10,SEDANG,
2016-07-11,DKI1 (Bunderan HI),59.0,29.0,26.0,26.0,2.0,59.0,PM10,SEDANG,
2016-07-12,DKI1 (Bunderan HI),35.0,28.0,23.0,28.0,2.0,35.0,PM10,BAIK,
2016-07-13,DKI1 (Bunderan HI),63.0,29.0,32.0,27.0,4.0,63.0,PM10,SEDANG,
2016-07-14,DKI1 (Bunderan HI),63.0,31.0,35.0,18.0,4.0,63.0,PM10,SEDANG,
2016-07-15,DKI1 (Bunderan HI),49.0,32.0,26.0,12.0,1.0,49.0,PM10,BAIK,
2016-07-16,DKI1 (Bunderan HI),51.0,28.0,24.0,22.0,2.0,51.0,PM10,SEDANG,
2016-07-17,DKI1 (Bunderan HI),65.0,28.0,39.0,23.0,2.0,65.0,PM10,SEDANG,
2016-07-18,DKI1 (Bunderan HI),53.0,28.0,34.0,25.0,3.0,53.0,PM10,SEDANG,
2016-07-19,DKI1 (Bunderan HI),63.0,28.0,31.0,24.0,5.0,63.0,PM10,SEDANG,
2016-07-20,DKI1 (Bunderan HI),51.0,28.0,30.0,22.0,3.0,51.0,PM10,SEDANG,
2016-07-21,DKI1 (Bunderan HI),58.0,29.0,29.0,31.0,4.0,58.0,PM10,SEDANG,
2016-07-22,DKI1 (Bunderan HI),58.0,29.0,29.0,19.0,3.0,58.0,PM10,SEDANG,
2016-07-23,DKI1 (Bunderan HI),80.0,29.0,32.0,25.0,3.0,80.0,PM10,SEDANG,
2016-07-24,DKI1 (Bunderan HI),69.0,29.0,32.0,29.0,3.0,69.0,PM10,SEDANG,
2016-07-25,DKI1 (Bunderan HI),39.0,28.0,22.0,28.0,4.0,39.0,PM10,BAIK,
2016-07-26,DKI1 (Bunderan HI),64.0,29.0,30.0,42.0,4.0,64.0,PM10,SEDANG,
2016-07-27,DKI1 (Bunderan HI),57.0,30.0,27.0,27.0,5.0,57.0,PM10,SEDANG,
2016-07-28,DKI1 (Bunderan HI),59.0,30.0,26.0,18.0,3.0,59.0,PM10,SEDANG,
2016-07-29,DKI1 (Bunderan HI),58.0,30.0,26.0,31.0,3.0,58.0,PM10,SEDANG,
2016-07-30,DKI1 (Bunderan HI),56.0,29.0,30.0,32.0,4.0,56.0,PM10,SEDANG,
2016-07-31,DKI1 (Bunderan HI),54.0,30.0,23.0,27.0,3.0,54.0,PM10,SEDANG,
2016-08-01,DKI1 (Bunderan HI),53.0,29.0,27.0,21.0,4.0,53.0,PM10,SEDANG,
2016-08-02,DKI1 (Bunderan HI),44.0,30.0,27.0,28.0,4.0,44.0,PM10,BAIK,
2016-08-03,DKI1 (Bunderan HI),54.0,30.0,26.0,47.0,5.0,54.0,PM10,SEDANG,
2016-08-04,DKI1 (Bunderan HI),38.0,30.0,29.0,40.0,4.0,40.0,O3,BAIK,
2016-08-05,DKI1 (Bunderan HI),70.0,30.0,30.0,24.0,4.0,70.0,PM10,SEDANG,
2016-08-06,DKI1 (Bunderan HI),58.0,30.0,27.0,25.0,4.0,58.0,PM10,SEDANG,
2016-08-07,DKI1 (Bunderan HI),46.0,30.0,21.0,36.0,3.0,46.0,PM10,BAIK,
2016-08-08,DKI1 (Bunderan HI),42.0,29.0,27.0,26.0,2.0,42.0,PM10,BAIK,
2016-08-09,DKI1 (Bunderan HI),57.0,28.0,29.0,22.0,2.0,57.0,PM10,SEDANG,
2016-08-10,DKI1 (Bunderan HI),60.0,29.0,32.0,28.0,3.0,60.0,PM10,SEDANG,
2016-08-11,DKI1 (Bunderan HI),59.0,28.0,29.0,24.0,3.0,59.0,PM10,SEDANG,
2016-08-12,DKI1 (Bunderan HI),61.0,29.0,29.0,29.0,4.0,61.0,PM10,SEDANG,
2016-08-13,DKI1 (Bunderan HI),60.0,29.0,27.0,19.0,3.0,60.0,PM10,SEDANG,
2016-08-14,DKI1 (Bunderan HI),51.0,29.0,22.0,23.0,4.0,51.0,PM10,SEDANG,
2016-08-15,DKI1 (Bunderan HI),50.0,28.0,34.0,38.0,4.0,50.0,PM10,BAIK,
2016-08-16,DKI1 (Bunderan HI),62.0,30.0,33.0,30.0,3.0,62.0,PM10,SEDANG,
2016-08-17,DKI1 (Bunderan HI),65.0,31.0,30.0,24.0,2.0,65.0,PM10,SEDANG,
2016-08-18,DKI1 (Bunderan HI),52.0,29.0,28.0,25.0,3.0,52.0,PM10,SEDANG,
2016-08-19,DKI1 (Bunderan HI),57.0,30.0,27.0,29.0,5.0,57.0,PM10,SEDANG,
2016-08-20,DKI1 (Bunderan HI),42.0,29.0,26.0,25.0,4.0,42.0,PM10,BAIK,
2016-08-21,DKI1 (Bunderan HI),53.0,30.0,22.0,30.0,3.0,53.0,PM10,SEDANG,
2016-08-22,DKI1 (Bunderan HI),51.0,31.0,25.0,29.0,4.0,51.0,PM10,SEDANG,
2016-08-23,DKI1 (Bunderan HI),45.0,30.0,24.0,31.0,4.0,45.0,PM10,BAIK,
2016-08-24,DKI1 (Bunderan HI),40.0,29.0,26.0,34.0,3.0,40.0,PM10,BAIK,
2016-08-25,DKI1 (Bunderan HI),55.0,30.0,27.0,40.0,5.0,55.0,PM10,SEDANG,
2016-08-26,DKI1 (Bunderan HI),62.0,31.0,28.0,27.0,4.0,62.0,PM10,SEDANG,
2016-08-27,DKI1 (Bunderan HI),60.0,31.0,31.0,21.0,4.0,60.0,PM10,SEDANG,
2016-08-28,DKI1 (Bunderan HI),58.0,29.0,30.0,19.0,3.0,58.0,PM10,SEDANG,
2016-08-29,DKI1 (Bunderan HI),59.0,29.0,34.0,20.0,4.0,59.0,PM10,SEDANG,
2016-08-30,DKI1 (Bunderan HI),70.0,30.0,34.0,24.0,4.0,70.0,PM10,SEDANG,
2016-08-31,DKI1 (Bunderan HI),70.0,29.0,39.0,21.0,4.0,70.0,PM10,SEDANG,
2016-09-01,DKI1 (Bunderan HI),,30.0,33.0,28.0,4.0,33.0,CO,BAIK,
2016-09-02,DKI1 (Bunderan HI),66.0,29.0,32.0,38.0,5.0,66.0,PM10,SEDANG,
2016-09-03,DKI1 (Bunderan HI),,29.0,43.0,27.0,4.0,43.0,CO,BAIK,
2016-09-04,DKI1 (Bunderan HI),,29.0,27.0,23.0,3.0,29.0,SO2,BAIK,
2016-09-05,DKI1 (Bunderan HI),,29.0,26.0,15.0,3.0,29.0,SO2,BAIK,
2016-09-06,DKI1 (Bunderan HI),,30.0,30.0,19.0,3.0,30.0,SO2,BAIK,
2016-09-07,DKI1 (Bunderan HI),55.0,29.0,27.0,20.0,3.0,55.0,PM10,SEDANG,
2016-09-08,DKI1 (Bunderan HI),60.0,30.0,26.0,33.0,5.0,60.0,PM10,SEDANG,
2016-09-09,DKI1 (Bunderan HI),79.0,30.0,32.0,30.0,4.0,79.0,PM10,SEDANG,
2016-09-10,DKI1 (Bunderan HI),69.0,31.0,33.0,28.0,3.0,69.0,PM10,SEDANG,
2016-09-11,DKI1 (Bunderan HI),57.0,30.0,24.0,35.0,2.0,57.0,PM10,SEDANG,
2016-09-12,DKI1 (Bunderan HI),49.0,30.0,20.0,34.0,3.0,49.0,PM10,BAIK,
2016-09-13,DKI1 (Bunderan HI),59.0,31.0,22.0,39.0,3.0,59.0,PM10,SEDANG,
2016-09-14,DKI1 (Bunderan HI),53.0,31.0,23.0,26.0,4.0,53.0,PM10,SEDANG,
2016-09-15,DKI1 (Bunderan HI),41.0,29.0,23.0,43.0,4.0,43.0,O3,BAIK,
2016-09-16,DKI1 (Bunderan HI),79.0,30.0,41.0,39.0,4.0,79.0,PM10,SEDANG,
2016-09-17,DKI1 (Bunderan HI),59.0,30.0,25.0,21.0,2.0,59.0,PM10,SEDANG,
2016-09-18,DKI1 (Bunderan HI),,30.0,23.0,33.0,2.0,33.0,O3,BAIK,
2016-09-19,DKI1 (Bunderan HI),59.0,29.0,32.0,,3.0,59.0,PM10,SEDANG,
2016-09-20,DKI1 (Bunderan HI),66.0,29.0,43.0,20.0,4.0,66.0,PM10,SEDANG,
2016-09-21,DKI1 (Bunderan HI),33.0,29.0,22.0,19.0,2.0,33.0,PM10,BAIK,
2016-09-22,DKI1 (Bunderan HI),48.0,29.0,25.0,19.0,2.0,48.0,PM10,BAIK,
2016-09-23,DKI1 (Bunderan HI),45.0,30.0,23.0,18.0,3.0,45.0,PM10,BAIK,
2016-09-24,DKI1 (Bunderan HI),52.0,30.0,31.0,19.0,2.0,52.0,PM10,SEDANG,
2016-09-25,DKI1 (Bunderan HI),55.0,30.0,36.0,19.0,2.0,55.0,PM10,SEDANG,
2016-09-26,DKI1 (Bunderan HI),31.0,29.0,19.0,19.0,2.0,31.0,PM10,BAIK,
2016-09-27,DKI1 (Bunderan HI),62.0,30.0,30.0,24.0,4.0,62.0,PM10,SEDANG,
2016-09-28,DKI1 (Bunderan HI),58.0,31.0,29.0,19.0,4.0,58.0,PM10,SEDANG,
2016-09-29,DKI1 (Bunderan HI),24.0,30.0,24.0,23.0,6.0,30.0,SO2,BAIK,
2016-09-30,DKI1 (Bunderan HI),52.0,30.0,25.0,18.0,3.0,52.0,PM10,SEDANG,
2016-10-01,DKI1 (Bunderan HI),55.0,30.0,26.0,25.0,3.0,55.0,PM10,SEDANG,
2016-10-02,DKI1 (Bunderan HI),30.0,30.0,18.0,12.0,2.0,30.0,PM10,BAIK,
2016-10-03,DKI1 (Bunderan HI),37.0,30.0,26.0,40.0,6.0,40.0,O3,BAIK,
2016-10-04,DKI1 (Bunderan HI),66.0,30.0,38.0,36.0,7.0,66.0,PM10,SEDANG,
2016-10-05,DKI1 (Bunderan HI),65.0,30.0,36.0,37.0,4.0,65.0,PM10,SEDANG,
2016-10-06,DKI1 (Bunderan HI),52.0,30.0,31.0,26.0,5.0,52.0,PM10,SEDANG,
2016-10-07,DKI1 (Bunderan HI),61.0,30.0,25.0,41.0,5.0,61.0,PM10,SEDANG,
2016-10-08,DKI1 (Bunderan HI),49.0,30.0,25.0,21.0,3.0,49.0,PM10,BAIK,
